PG.ProteinGroups,HYE mix A/HYE mix B|signal_log2_ratio,HYE mix A/HYE mix B|raw_p_value,HYE mix A/HYE mix B|adjusted_p_value
Q9GZT3,0.09208087573986229,0.46161101451337816,0.830692504391399
Q9GZT8,-0.06900619811038616,0.7094291987579731,1
Q9GZT9,0.14810443242772414,0.36969228617104016,0.7068208034614701
Q9GZU8,-0.014603117575827903,0.9509444980095987,1
Q9GZY8,0.016065047395914942,0.9966069672844926,1
Q9GZZ1,-0.017270674095033935,0.9939220538372621,1
Q9GZZ9,0.028589050914338807,0.9652303452774496,1
Q9H000,-5.800307804413374,8.875541686486034e-4,0.0030284081983364586
Q9H019,-0.29825325909416506,0.3236305525636546,0.6394548811564311
Q9H061,-0.24514362529818154,0.08319134693256357,0.20261605627175205
Q9H063,0.0469999040214734,0.7767028472534188,1
Q9H074,-0.05017714938244401,0.9986953548160483,1
Q9H078,0.018508617731911307,0.9959755667082826,1
Q9H081,-0.0019317121170566174,0.9996628663781528,1
Q9H089,0.03954240397448965,0.9479130761701544,1
Q9H098,0.0038911585480995467,0.9992269169205288,1
Q9H0A0,-0.01428887715905974,0.9999999998886313,1
Q9H0A8,-0.07528220060903076,0.699329589119825,1
Q9H0B6,0.09245954200048166,0.4719728169600999,0.843420532689231
Q9H0C8,0.028378395644383325,0.9965026376206791,1
Q9H0D6,-0.07475436462782101,0.7714256771883241,1
Q9H0E2,0.01772646945971848,0.9364983946084329,1
Q9H0E3,-0.2829665195634797,0.3689502934283381,0.705740748445543
Q9H0E9,0.25119104570587847,0.3249779524184602,0.6414085722645755
Q9H0G5,-0.05310558499905349,0.9981886963326616,1
Q9H0H0,-0.6427235491267774,0.8607378376835491,1
Q9H0H5,0.09954561523020639,0.21960902168297364,0.4695406279497888
Q9H0J9,-0.013682910473969086,0.9441963271566286,1
Q9H0K6,0.01575675840336585,0.9457093004512733,1
Q9H0L4,-0.012577452396734556,0.9998199104178958,1
Q9H0N0,0.007547912582560837,0.868479697885648,1
Q9H0N5,0.20966040078794032,0.435102247951221,0.7964998674112167
Q9H0P0,-0.17102527216419686,0.16145362248151796,0.3625358491000563
Q9H0R3,0.053796855175545874,0.8076870573271359,1
Q9H0R4,0.06439599456853222,0.6659586714780523,1
Q9H0S4,0.035853889572645944,0.921943612704843,1
Q9H0U3,-0.009414008439118807,0.9961556467745725,1
Q9H0U4,0.09682979499224181,0.5106988899637783,0.8915421812593631
Q9H0U6,0.21246280005713586,0.07946330323524638,0.194418765849847
Q9H0U9,-0.05884792283503414,0.7268485747368165,1
Q9H0V9,-0.20161231891561504,0.28715360934739675,0.5817340724762912
Q9H0W8,0.0014096963543639971,0.9999990429263739,1
Q9H0W9,0.04827044512602756,0.8960585465573714,1
Q9H0X4,0.15137286913055192,0.6384528038551325,1
Q9H147,-0.12917663408951088,0.8342466044519695,1
Q9H173,-0.07158397321992405,0.6885656271393407,1
Q9H1A3,0.3848176549668569,0.013680690604498435,0.03818140204860149
Q9H1A4,-0.14707067999088774,0.1135223933452623,0.2674443036197607
Q9H1B7,-0.047406386113167304,0.811482206526522,1
Q9H1C4,-0.2600343865897163,0.6729260392204122,1
Q9H1D9,-0.08317020134098425,0.9410074964782846,1
Q9H1E3,0.17157155459191226,0.830503939389015,1
Q9H1E5,0.10864794545237828,0.6290912130094046,1
Q9H1H9,0.2734343548139348,0.4424177132367206,0.8059046818440415
Q9H1I8,-0.03707985847583449,0.9895056760065974,1
Q9H1K1,-0.5562742678895541,0.27318586161169295,0.5599918779283815
Q9H1P3,0.05961373101164382,0.9838975310774566,1
Q9H1X3,1.178684620729513,0.2971976922818879,0.5980177078336657
Q9H1Y0,0.2373277638251867,0.49044032951488664,0.8672973335639547
Q9H1Z4,-0.08605432754082978,0.6756492752293382,1
Q9H223,0.03899488201479409,0.9034084753916652,1
Q9H267,0.11870028840660478,0.1306986223232836,0.3025242182125662
Q9H269,0.05560887684212952,0.9592825886185006,1
Q9H270,-0.09104469872481746,0.8805356456603255,1
Q9H299,0.15650573424843106,0.34309860295170064,0.6697819007230671
Q9H2D1,-0.3058187621784886,0.8747682146629953,1
Q9H2D6,0.031709325595582184,0.9977760686281423,1
Q9H2G2,-0.009391423427637423,0.9999999985471054,1
Q9H2H8,-0.12075706299896405,0.375165414394124,0.7145952143215374
Q9H2H9,0.09474358968289673,0.5111016728378655,0.8919551229831084
Q9H2J4,-0.040823284917441666,0.9566314526437114,1
Q9H2M9,0.06769621090813203,0.789250706888565,1
Q9H2P0,0.028024459108317773,0.9999875211554712,1
Q9H2P9,0.17124047392189365,0.15400140328213247,0.3482067127308393
Q9H2U1,0.06798761232366184,0.9815150484603157,1
Q9H2U2,0.06263212851646907,0.5585318442675281,0.9444043119928007
Q9H2V7,0.06944371122089942,0.7639251707953935,1
Q9H2W6,0.07246271147178918,0.9941476301847988,1
Q9H2X9,0.04397188970369538,0.8249915814398655,1
Q9H2Y7,-0.29497923146026833,0.24232631199999502,0.5097778696872802
Q9H300,0.3312738742871113,0.005343172985287799,0.01613779603296464
Q9H307,0.046702732461811156,0.9289846652279374,1
Q9H330,-0.1621292514344783,0.1382201984570254,0.3175424854725626
Q9H334,-0.1355018133298358,0.9906690995373627,1
Q9H3F6,0.1430605927863558,0.9239328112563996,1
Q9H3H1,-0.02894764381407866,0.9999996852020503,1
Q9H3H3,-0.08750670417600451,0.32517622406322755,0.6416818794451076
Q9H3H5,-0.18703436641779925,0.35109569564101223,0.6803192325611597
Q9H3K2,0.039846797299451,0.7210561160678435,1
Q9H3K6,0.03446717603197114,0.7860636593874002,1
Q9H3N1,0.01768051749023527,0.9917182421542788,1
Q9H3P2,0.024774216641046044,0.998831859432215,1
Q9H3P7,0.07008941448236217,0.6059256326140524,0.9967352188139293
Q9H3Q1,0.1164604355486717,0.37014542109688187,0.70739635152104
Q9H3R5,0.0425913237995348,0.8762456843892461,1
Q9H3S7,-0.11463646546746889,0.797579563316021,1
Q9H3U1,0.010351756758822375,1,1
Q9H3U5,-1.2497934946591533,0.4357371563587948,0.7972541218902347
Q9H3Z4,-0.10054710283199063,0.7572813795290825,1
Q9H410,0.0562689806037323,0.7804584768532377,1
Q9H425,0.08664927577594678,0.4396052611238464,0.8020068101190064
Q9H444,0.05054054201187812,0.6112600577801097,1
Q9H446,0.051522147354817485,0.7504581458684678,1
Q9H467,-0.22429423550413594,0.15970993755095056,0.3589209088710472
Q9H479,-0.2660871337165814,0.9875940407200703,1
Q9H488,-0.3317656196558054,0.0097611786998177,0.028016280555204387
Q9H490,0.0015307439831479164,0.9999919394859041,1
Q9H497,-0.1794812586864929,0.7800465637079953,1
Q9H4A3,0.015468931268892216,0.9999964258514338,1
Q9H4A4,-0.013412521529421757,0.9999829655913597,1
Q9H4A5,-0.19397165159915608,0.08421814127657384,0.20488435140306369
Q9H4A6,0.0752378662850626,0.4617740467126229,0.830692504391399
Q9H4B0,-0.5318796498437738,0.07289203276738808,0.1796106552530061
Q9H4F8,-1.1922159979359817,0.9673251931211091,1
Q9H4G0,0.06322348927009934,0.9990003369773137,1
Q9H4G4,-0.28942081903399125,0.03276500662513199,0.08598710836250706
Q9H4H8,-0.08776680702953243,0.771261483825789,1
Q9H4I3,-0.00515417266123015,0.9999538792784382,1
Q9H4K7,-0.9414784086002344,0.0012017609632239325,0.004028771289083417
Q9H4L4,0.02585308938726999,0.9945075524068671,1
Q9H4L5,0.007292831924765706,0.9999998771349048,1
Q9H4L7,-0.08500209378716557,0.7885736287390409,1
Q9H4M9,0.05804709826783336,0.6080863658092122,0.9991386910884483
Q9H4Z3,0.18370531357310266,0.23987902618644585,0.5055266751780735
Q9H501,0.03803959349531127,0.9385822018388911,1
Q9H553,0.09308674315680951,0.6768967696688011,1
Q9H583,0.04767405757107724,0.9990896439226444,1
Q9H5H4,0.27430783851822627,0.08177768387459652,0.1996260977384657
Q9H5K3,-0.1380018007588023,0.9999775030283583,1
Q9H5N1,-0.2251625130046893,0.3055380676647042,0.6109053482597244
Q9H5Q4,0.10048166624619918,0.39909296511710124,0.7491108288738173
Q9H5V8,-0.056273291782748994,0.835224570090337,1
Q9H5V9,0.2157709139914536,0.20080197712522985,0.4351385332251295
Q9H5X1,0.06871900358583022,0.6143695313645487,1
Q9H694,-0.4999211458960062,0.9343087366722487,1
Q9H6D7,-0.028535816273093928,0.9196809844062805,1
Q9H6E4,0.10105706744749637,0.4833283159743298,0.8587079732981016
Q9H6F5,0.011410639620193154,0.9996823662648318,1
Q9H6H4,0.12596449161325587,0.38640080073082267,0.7303975678426031
Q9H6R0,-0.07771128969635546,0.952342236674636,1
Q9H6R4,-0.008380082258614708,0.9999998979878433,1
Q9H6S0,0.021196570840148338,0.9999951884063807,1
Q9H6S3,-0.10447373802160641,0.9055903259572837,1
Q9H6T3,0.03960924166452065,0.9557606661812265,1
Q9H6U8,0.3796900532545453,0.8855580755420788,1
Q9H6V9,-0.03033500783560172,0.7883548980697348,1
Q9H6W3,0.19788607398501593,0.41913381108269354,0.7768695860902709
Q9H6X2,0.05545898847350287,0.8246324854260867,1
Q9H6Y2,-0.06838703020637511,0.9482015829563236,1
Q9H6Z4,-0.011396706434014463,0.9997111036510328,1
Q9H773,-0.001930836402286366,0.9999999821036778,1
Q9H788,0.009589536542084432,0.9999507585972014,1
Q9H792,0.15158088605065903,0.34563992689617473,0.6731510082618605
Q9H7B2,-0.0054082840344451735,0.9999008031080543,1
Q9H7B4,0.0820023527531811,0.9504757987770399,1
Q9H7C9,0.0940643714672033,0.6541118003476876,1
Q9H7D0,0.06143305943589046,0.9113249519364514,1
Q9H7D7,-0.16653921814479805,0.00949013880534561,0.027302595045620305
Q9H7E2,0.13582191170375604,0.9861875360591161,1
Q9H7E9,0.01740327734398086,0.9744929404922142,1
Q9H7F0,-0.4558287149057546,0.49912316493074294,0.8777333140747988
Q9H7L9,0.013132939043920674,0.9999976483890273,1
Q9H7N4,-0.1666164329670331,0.5556358535705817,0.9410556099535845
Q9H7S9,0.020567109122337626,0.7777830867666172,1
Q9H7X7,-0.03819807136966187,0.8646187457611005,1
Q9H7Z3,0.33738188922175877,0.2657264119099586,0.5484728075025516
Q9H7Z7,-4.4642674253890177e-4,1,1
Q9H814,0.06383025085457546,0.8837073452912073,1
Q9H825,-0.25223477704389674,0.406922925315797,0.760324400643271
Q9H832,0.01711142215096289,0.9933975792674785,1
Q9H845,0.033080489057560766,0.9979277690433467,1
Q9H857,0.07800687800509025,0.3611385725058216,0.6945121902437225
Q9H871,-0.04429510767775305,0.9981158651135327,1
Q9H875,-0.47932380956902065,0.2103397622009687,0.4522452390660379
Q9H8G2,-0.1594194456288158,0.42762810943658935,0.7877046014602733
Q9H8H0,0.03477412496477885,0.9986896579733533,1
Q9H8H2,0.016826296796459195,0.9984030196831666,1
Q9H8M7,0.42889677657537617,0.31546081752899596,0.6262953555753887
Q9H8V3,-0.39948427176006585,0.13597446381769765,0.3129862658146103
Q9H8Y5,-0.11497885777720598,0.4442420765239945,0.8080374204397979
Q9H8Y8,-0.0786980359345043,0.5506002373628617,0.9357762348971917
Q9H900,-0.05060812113912032,0.8128218873690879,1
Q9H910,-0.018819643576583178,0.9840620316647262,1
Q9H920,-0.003287058146610518,0.9954313296712581,1
Q9H936,0.030529507538441015,0.9942297999223486,1
Q9H939,0.1522495119264984,0.732737739209065,1
Q9H944,0.016114312008627913,0.9947839226376534,1
Q9H967,-0.04384339686685369,0.9119801914048686,1
Q9H974,0.7846624240198524,0.013648896638140742,0.038102577997889776
Q9H981,0.45806930012398117,0.15421643440681795,0.34839927528832915
Q9H993,-0.07354127971601288,0.3381320496046703,0.662254977971841
Q9H9A5,0.07368207865543284,0.49889923468781483,0.8775098651753714
Q9H9A6,0.06583343110803735,0.7836819731991175,1
Q9H9B1,-0.08661976447396652,0.8132901096531632,1
Q9H9B4,0.09152069146754471,0.24648981678301202,0.5159122730443733
Q9H9C1,-0.21826496765365458,0.1900976562867922,0.4163988466245289
Q9H9E3,0.04243986777004939,0.9923826512073437,1
Q9H9F9,-0.26442340100137435,0.1217466647137812,0.2847668057350027
Q9H9H4,-0.14559598788549652,0.4017380672103404,0.7526276534975842
Q9H9J2,-0.1225960763524354,0.6240669936334327,1
Q9H9P8,-0.051646472316915625,0.9368246635605052,1
Q9H9Q2,-0.05467611982327098,0.7826588038042954,1
Q9H9Q4,-0.18594174546232933,0.2619040629966019,0.5415207129126272
Q9H9S3,0.11329950777079756,0.31935645197322404,0.6328742541319792
Q9H9T3,-0.11019707135646518,0.43441929993557327,0.7957926779803067
Q9H9Y2,0.23710866662686697,0.2825371710113014,0.5744422853585213
Q9H9Y6,-0.02450644220114385,0.9950884588080597,1
Q9HA64,-0.32642389416769907,0.12643029624617852,0.2944278448389196
Q9HA77,-0.06325754262738462,0.4288392762484227,0.7888025837198875
Q9HAB8,-0.0014400092503804962,0.9999961519734082,1
Q9HAF1,0.9890813675891246,0.8174172392516654,1
Q9HAN9,0.2683568959863778,0.44426621755612783,0.8080374204397979
Q9HAS0,0.07415196837922967,0.999911138424183,1
Q9HAU0,-0.056498143160979786,0.7881272329202432,1
Q9HAU5,0.0597993993121181,0.9738240333126845,1
Q9HAV0,0.24871308511871665,0.02576238547816543,0.06873599168726832
Q9HAV4,0.08847178244731027,0.7422254320563451,1
Q9HAV7,0.02786602298799048,0.9641806382269981,1
Q9HAW4,0.033941778871480276,0.9939980552724393,1
Q9HB07,0.03871220650166788,0.872917629024741,1
Q9HB19,-0.12396549046988821,0.14364819606892343,0.32825570528441594
Q9HB21,-0.12736715263520135,0.2519211444982314,0.5245055560757009
Q9HB40,0.04972813321342068,0.9817825873043202,1
Q9HB58,0.5679398004598685,0.8944336099986024,1
Q9HB71,0.04468430733512513,0.9166999162102882,1
Q9HB90,-0.008490943679519117,0.9978801239390563,1
Q9HBD1,0.24931666963068871,0.4024152216764834,0.7536331141030268
Q9HBH0,-0.34343190421361536,0.06408719697193545,0.15956373798279336
Q9HBH1,0.17229984195703013,0.24846296182333635,0.5187268566782535
Q9HBH5,-0.0534361402682206,0.8522039766742375,1
Q9HBI1,0.00728660936471372,0.9992771154326276,1
Q9HBL7,-0.06608109358410537,0.8547787570310021,1
Q9HBL8,-0.3698059730801157,0.012216112232117719,0.03443422652031921
Q9HBM1,-0.2664861912013212,0.020643203981461966,0.05593995503158292
Q9HC07,0.04550487143756338,0.82916863287932,1
Q9HC21,0.03446060042657687,0.8693345963889211,1
Q9HC35,0.04069275112641942,0.9821091930777628,1
Q9HC36,-0.12504367133334232,0.41316761689226755,0.7681395871224745
Q9HC38,0.0787483873182028,0.28251103593739474,0.5744422853585213
Q9HC52,0.1270508012196404,0.4671419013118207,0.8373299327525479
Q9HC98,0.2823794028072803,0.13547563328311993,0.31197189286720167
Q9HCC0,0.06409014043316269,0.547648654202695,0.9323117620806871
Q9HCD5,-0.05087011145499757,0.8213707554330623,1
Q9HCD6,-0.08686633334274196,0.735677162903067,1
Q9HCE1,-0.030478947116379617,0.9980311260467346,1
Q9HCE5,0.07298124581642698,0.9556444342212091,1
Q9HCG8,-0.014269269788849124,0.9994451311306639,1
Q9HCK8,0.023739645084955137,0.992590040696932,1
Q9HCL2,-0.0033392530252039946,0.9994779565869423,1
Q9HCN4,-0.009551141239924399,0.9999999998544893,1
Q9HCN8,-0.03988625910379664,0.7384366618009766,1
Q9HCS5,-0.4654579327923588,0.006700584028500759,0.01981917508540288
Q9HCS7,-0.004662434046068567,0.9999999999995857,1
Q9HCU5,-0.0146051596333109,0.9975652294227388,1
Q9HCY8,-0.0956221093253091,0.5018944495386327,0.8807570462794878
Q9HD15,-0.13092656201022643,0.596094099576896,0.9868382879604553
Q9HD20,-0.009492483374558023,0.9999999397705173,1
Q9HD26,-0.018358915476070707,0.9971718643889549,1
Q9HD33,0.0887752793519035,0.5450995414345021,0.9305541169477637
Q9HD34,0.130604883412101,0.250143193241441,0.5216258466136618
Q9HD42,-0.17366120434843166,0.10282841530846498,0.24532052571701596
Q9HD45,-0.07931651313777259,0.18546490366601276,0.4079163519655632
Q9HD67,-0.003148824564924637,1,1
Q9HDC9,0.003272703479312661,0.9999996844316899,1
Q9HWK6,-0.36596277079906536,9.403626995898244e-4,0.003201469584168276
Q9JMR6,-1.448606070738398,6.661021988220371e-5,2.643469931789675e-4
Q9JMR7,-1.725565258652477,1.553956044396664e-6,7.600134251601008e-6
Q9NNW5,-0.042129278504825264,0.9831131621488833,1
Q9NNW7,-0.09334720586270684,0.9817076275333944,1
Q9NNX1,0.02476692953655424,0.9730183367669578,1
Q9NP58,-0.04094633610746107,0.7146991793207242,1
Q9NP61,0.009034553274200477,0.9999655808510173,1
Q9NP66,0.13491147416853164,0.9993324973952812,1
Q9NP72,0.03462707441567077,0.8997167324789532,1
Q9NP74,-0.11044555959697468,0.6222529083563793,1
Q9NP77,-0.06624215349122292,0.9937124097106095,1
Q9NP79,0.17044893256123503,0.25624967874865306,0.5323940566605607
Q9NP80,-1.1952155111143892,0.06858108115369489,0.1698461993677129
Q9NP81,-0.012616134256030793,0.9995881856871751,1
Q9NP92,-0.05776789208611978,0.9793669603264772,1
Q9NP97,0.011820285810278348,0.9697143523978835,1
Q9NPA0,0.028019965310546364,0.9441358897199204,1
Q9NPA8,0.16692091270503023,0.12763933207703415,0.2969212383521902
Q9NPD3,-0.1113545222656903,0.1685302398769961,0.3759089594928383
Q9NPD8,0.05626463797907323,0.6517935458129387,1
Q9NPE3,0.06722788644289039,0.5797101601147411,0.9688319153077848
Q9NPF0,0.5753022772164068,0.8947255671550934,1
Q9NPF4,0.048994233542528645,0.8639355064542049,1
Q9NPF5,0.01896117983347206,0.9865684289872333,1
Q9NPI1,-0.3731596366128384,0.1849976928551771,0.407222613749519
Q9NPI6,0.07372752480018002,0.9418604514216168,1
Q9NPJ3,-0.045205175827736824,0.6765107401721893,1
Q9NPJ6,-0.2053089770595229,0.18507142936553134,0.40730137582475734
Q9NPL8,-0.04355054668780129,0.6176483019346386,1
Q9NPQ8,-0.0672038865732811,0.9375518928815962,1
Q9NQ29,0.03886754299738862,0.8394858294226923,1
Q9NQ48,-0.15873722028435866,0.0819545044646983,0.20001223275203037
Q9NQ50,0.001747990787269786,0.9999328943338675,1
Q9NQ55,0.07622646342417906,0.5661429389480939,0.953134590187009
Q9NQ88,-0.01085342674028943,0.9999985422010829,1
Q9NQ92,0.6380774805214577,0.5769810235348278,0.9659256417398187
Q9NQC3,0.06856935366951918,0.3005727685972237,0.6033382678295562
Q9NQE9,-0.3871686818638312,0.2689929034286225,0.5535115717531252
Q9NQG5,-0.017553816733286386,0.9891851983415745,1
Q9NQH7,-0.5842838771967089,0.13221801052788934,0.30532202947595877
Q9NQP4,-0.058921549500410855,0.8963243116826338,1
Q9NQR4,0.02379814722338061,0.9929469647762743,1
Q9NQS1,-0.11780988356480068,0.21382359072622192,0.4590918271474765
Q9NQS7,0.017094587335888905,0.99975063039613,1
Q9NQT4,0.03894680150237943,0.8295208246879151,1
Q9NQT5,-0.1657869614685838,0.13268363165769564,0.3062654444652037
Q9NQW6,0.057735501787231636,0.99999729236886,1
Q9NQW7,0.08974411870053495,0.519115618188754,0.9003765474031871
Q9NQX3,0.058737796874544314,0.9656223230164154,1
Q9NQY0,0.48747938723435214,0.017985217084707076,0.049234531769385616
Q9NQZ2,0.002791896740298082,0.9995863312388872,1
Q9NR09,0.028423269937891026,0.9996025596682675,1
Q9NR12,-0.07005334204844343,0.9071315637952849,1
Q9NR28,0.04334785691564144,0.849277836408781,1
Q9NR30,0.023474405735751287,0.9992741700094557,1
Q9NR31,-0.0306103199893876,0.876636095592181,1
Q9NR45,-0.16854587158933282,0.7424565109381425,1
Q9NR46,0.11564630843560658,0.40331690594575187,0.755189969936113
Q9NR50,-0.05272407524222391,0.7641061621774289,1
Q9NR56,0.20912265226357413,0.09551902894344691,0.22972090981446186
Q9NR77,0.24505216504232574,0.48065979649921137,0.855241299325657
Q9NRA8,0.10964515342382464,0.9904651541657434,1
Q9NRF2,-0.2608233979546488,0.9008140595876385,1
Q9NRF8,0.0010440369305435779,0.9999999999999283,1
Q9NRF9,0.06284010939207058,0.7869722725093176,1
Q9NRG0,0.047043036724574175,0.8233732112849187,1
Q9NRG4,0.32212615542066525,0.03906455067868799,0.1012809116532981
Q9NRG9,-0.06805261069209306,0.7506360836922119,1
Q9NRK6,0.20655908380253432,0.0012414893756803437,0.004152874841155165
Q9NRL2,0.324204597377089,0.0059318616537262754,0.017726206462304835
Q9NRL3,-0.16595048183516634,0.027712741360201937,0.07359203848956372
Q9NRN7,0.029331013652737662,0.9945625147610311,1
Q9NRN9,0.3507878038309571,5.055421859107234e-5,2.0494798628666313e-4
Q9NRR4,0.0759365115387254,0.6808288166105396,1
Q9NRR5,-0.020692490101140958,0.9944340519456235,1
Q9NRV9,0.023899061406773395,0.971822966689164,1
Q9NRW7,0.0017467161346805052,1,1
Q9NRX1,0.09137244178341289,0.41760659296674535,0.774647597083171
Q9NRX2,0.08417743396609831,0.3447740299628575,0.6718304186546984
Q9NRX4,0.02323251387775902,0.9328548652511341,1
Q9NRX5,-0.05686474988485983,0.629762324980149,1
Q9NRY2,0.004111304838217783,0.9806389873856391,1
Q9NRY4,-0.09435645472207231,0.9055830918488093,1
Q9NRY5,-0.11317706235103293,0.6163163278555159,1
Q9NRZ9,0.03731688951826194,0.9779812815681055,1
Q9NS69,0.11481118109880804,0.21120768407922594,0.45383853781621414
Q9NS86,0.06757881977241734,0.5122917595685459,0.8930154112946825
Q9NS87,0.12804005625816578,0.4943697313235139,0.87211599323239
Q9NS91,-0.1466995278114686,0.627461975226158,1
Q9NSC5,0.20947590501389707,0.5153210239542955,0.8953869669775817
Q9NSD9,-0.020056977970725462,0.9976843882537816,1
